	IdBundesland	Bundesland	Landkreis	Altersgruppe	Geschlecht	AnzahlFall	AnzahlTodesfall	ObjectId	Meldedatum	IdLandkreis
2114	9	Bayern	LK Kelheim	A35-A59	W	1	0	144998	2020-03-16T00:00:00.000Z	9273
2115	9	Bayern	LK Kelheim	A35-A59	W	1	0	144999	2020-03-18T00:00:00.000Z	9273
2116	9	Bayern	LK Kelheim	A35-A59	W	1	0	145000	2020-03-19T00:00:00.000Z	9273
2117	9	Bayern	LK Kelheim	A60-A79	M	1	0	145001	2020-03-09T00:00:00.000Z	9273
2118	9	Bayern	LK Kelheim	A60-A79	M	1	0	145002	2020-03-19T00:00:00.000Z	9273
2119	9	Bayern	LK Kelheim	A60-A79	W	1	0	145003	2020-03-15T00:00:00.000Z	9273
2120	9	Bayern	LK Kelheim	A80+	unbekannt	1	0	145004	2020-03-18T00:00:00.000Z	9273
2121	9	Bayern	LK Landshut	A05-A14	M	1	0	145005	2020-03-09T00:00:00.000Z	9274
2122	9	Bayern	LK Landshut	A15-A34	M	2	0	145006	2020-03-17T00:00:00.000Z	9274
2123	9	Bayern	LK Landshut	A15-A34	M	2	0	145007	2020-03-18T00:00:00.000Z	9274
2124	9	Bayern	LK Landshut	A15-A34	W	1	0	145008	2020-03-17T00:00:00.000Z	9274
2125	9	Bayern	LK Landshut	A15-A34	W	2	0	145009	2020-03-18T00:00:00.000Z	9274
2126	9	Bayern	LK Landshut	A15-A34	W	4	0	145010	2020-03-19T00:00:00.000Z	9274
2127	9	Bayern	LK Landshut	A35-A59	M	1	0	145011	2020-03-15T00:00:00.000Z	9274
2128	9	Bayern	LK Landshut	A35-A59	M	6	0	145012	2020-03-17T00:00:00.000Z	9274
2129	9	Bayern	LK Landshut	A35-A59	M	3	0	145013	2020-03-18T00:00:00.000Z	9274
2130	9	Bayern	LK Landshut	A35-A59	M	6	0	145014	2020-03-19T00:00:00.000Z	9274
2131	9	Bayern	LK Landshut	A35-A59	W	1	0	145015	2020-03-12T00:00:00.000Z	9274
2132	9	Bayern	LK Landshut	A35-A59	W	1	0	145016	2020-03-15T00:00:00.000Z	9274
2133	9	Bayern	LK Landshut	A35-A59	W	1	0	145017	2020-03-17T00:00:00.000Z	9274
2134	9	Bayern	LK Landshut	A35-A59	W	5	0	145018	2020-03-18T00:00:00.000Z	9274
2135	9	Bayern	LK Landshut	A35-A59	W	4	0	145019	2020-03-19T00:00:00.000Z	9274
2136	9	Bayern	LK Landshut	A60-A79	M	1	0	145020	2020-03-14T00:00:00.000Z	9274
2137	9	Bayern	LK Landshut	A60-A79	M	2	0	145021	2020-03-18T00:00:00.000Z	9274
2138	9	Bayern	LK Landshut	A60-A79	M	4	0	145022	2020-03-19T00:00:00.000Z	9274
2139	9	Bayern	LK Landshut	A60-A79	W	1	0	145023	2020-03-18T00:00:00.000Z	9274
2140	9	Bayern	LK Landshut	A60-A79	W	1	0	145024	2020-03-19T00:00:00.000Z	9274
2141	9	Bayern	LK Landshut	A80+	M	1	0	145025	2020-03-15T00:00:00.000Z	9274
2142	9	Bayern	LK Landshut	A80+	M	1	0	145026	2020-03-18T00:00:00.000Z	9274
2143	9	Bayern	LK Landshut	A80+	M	1	0	145027	2020-03-19T00:00:00.000Z	9274
2144	9	Bayern	LK Landshut	A80+	W	1	0	145028	2020-03-14T00:00:00.000Z	9274
2145	9	Bayern	LK Landshut	A80+	W	1	0	145029	2020-03-15T00:00:00.000Z	9274
2146	9	Bayern	LK Landshut	A80+	W	2	0	145030	2020-03-19T00:00:00.000Z	9274
2147	9	Bayern	LK Landshut	unbekannt	W	1	0	145031	2020-03-17T00:00:00.000Z	9274
2148	9	Bayern	LK Passau	A05-A14	M	1	0	145032	2020-03-06T00:00:00.000Z	9275
2149	9	Bayern	LK Passau	A15-A34	M	1	0	145033	2020-03-04T00:00:00.000Z	9275
2150	9	Bayern	LK Passau	A15-A34	M	1	0	145034	2020-03-10T00:00:00.000Z	9275
2151	9	Bayern	LK Passau	A15-A34	M	1	0	145035	2020-03-13T00:00:00.000Z	9275
2152	9	Bayern	LK Passau	A15-A34	M	3	0	145036	2020-03-14T00:00:00.000Z	9275
2153	9	Bayern	LK Passau	A15-A34	W	1	0	145037	2020-03-13T00:00:00.000Z	9275
2154	9	Bayern	LK Passau	A15-A34	W	2	0	145038	2020-03-14T00:00:00.000Z	9275
2155	9	Bayern	LK Passau	A15-A34	W	1	0	145039	2020-03-16T00:00:00.000Z	9275
2156	9	Bayern	LK Passau	A15-A34	W	2	0	145040	2020-03-17T00:00:00.000Z	9275
2157	9	Bayern	LK Passau	A35-A59	M	1	0	145041	2020-03-03T00:00:00.000Z	9275
2158	9	Bayern	LK Passau	A35-A59	M	1	0	145042	2020-03-11T00:00:00.000Z	9275
2159	9	Bayern	LK Passau	A35-A59	M	1	0	145043	2020-03-18T00:00:00.000Z	9275
2160	9	Bayern	LK Passau	A35-A59	W	1	0	145044	2020-03-13T00:00:00.000Z	9275
2161	9	Bayern	LK Passau	A35-A59	W	2	0	145045	2020-03-14T00:00:00.000Z	9275
2162	9	Bayern	LK Passau	A35-A59	W	1	0	145046	2020-03-17T00:00:00.000Z	9275
2163	9	Bayern	LK Passau	A35-A59	W	1	0	145047	2020-03-19T00:00:00.000Z	9275
2164	9	Bayern	LK Passau	A60-A79	M	2	0	145048	2020-03-18T00:00:00.000Z	9275
2165	9	Bayern	LK Regen	A15-A34	M	1	0	145049	2020-03-12T00:00:00.000Z	9276
2166	9	Bayern	LK Regen	A15-A34	M	7	0	145050	2020-03-15T00:00:00.000Z	9276
2167	9	Bayern	LK Regen	A15-A34	M	3	0	145051	2020-03-16T00:00:00.000Z	9276
2168	9	Bayern	LK Regen	A15-A34	M	1	0	145052	2020-03-18T00:00:00.000Z	9276
2169	9	Bayern	LK Regen	A15-A34	M	2	0	145053	2020-03-19T00:00:00.000Z	9276
2170	9	Bayern	LK Regen	A15-A34	W	1	0	145054	2020-03-14T00:00:00.000Z	9276
2171	9	Bayern	LK Regen	A15-A34	W	1	0	145055	2020-03-18T00:00:00.000Z	9276
2172	9	Bayern	LK Regen	A35-A59	M	1	0	145056	2020-03-12T00:00:00.000Z	9276
2173	9	Bayern	LK Regen	A35-A59	M	2	0	145057	2020-03-13T00:00:00.000Z	9276
2174	9	Bayern	LK Regen	A35-A59	M	2	0	145058	2020-03-15T00:00:00.000Z	9276
2175	9	Bayern	LK Regen	A35-A59	M	1	0	145059	2020-03-19T00:00:00.000Z	9276
2176	9	Bayern	LK Regen	A60-A79	M	1	0	145060	2020-03-12T00:00:00.000Z	9276
2177	9	Bayern	LK Rottal-Inn	A05-A14	M	2	0	145061	2020-03-17T00:00:00.000Z	9277
2178	9	Bayern	LK Rottal-Inn	A05-A14	W	1	0	145062	2020-03-14T00:00:00.000Z	9277
2179	9	Bayern	LK Rottal-Inn	A05-A14	W	1	0	145063	2020-03-17T00:00:00.000Z	9277
2180	9	Bayern	LK Rottal-Inn	A15-A34	M	1	0	145064	2020-03-14T00:00:00.000Z	9277
2181	9	Bayern	LK Rottal-Inn	A15-A34	M	2	0	145065	2020-03-17T00:00:00.000Z	9277
2182	9	Bayern	LK Rottal-Inn	A15-A34	M	1	0	145066	2020-03-19T00:00:00.000Z	9277
2183	9	Bayern	LK Rottal-Inn	A15-A34	W	1	0	145067	2020-03-12T00:00:00.000Z	9277
2184	9	Bayern	LK Rottal-Inn	A15-A34	W	1	0	145068	2020-03-18T00:00:00.000Z	9277
2185	9	Bayern	LK Rottal-Inn	A15-A34	W	3	0	145069	2020-03-19T00:00:00.000Z	9277
2186	9	Bayern	LK Rottal-Inn	A35-A59	M	1	0	145070	2020-03-12T00:00:00.000Z	9277
2187	9	Bayern	LK Rottal-Inn	A35-A59	M	2	0	145071	2020-03-13T00:00:00.000Z	9277
2188	9	Bayern	LK Rottal-Inn	A35-A59	M	1	0	145072	2020-03-14T00:00:00.000Z	9277
2189	9	Bayern	LK Rottal-Inn	A35-A59	M	5	0	145073	2020-03-17T00:00:00.000Z	9277
2190	9	Bayern	LK Rottal-Inn	A35-A59	M	5	0	145074	2020-03-18T00:00:00.000Z	9277
2191	9	Bayern	LK Rottal-Inn	A35-A59	W	1	0	145075	2020-03-09T00:00:00.000Z	9277
2192	9	Bayern	LK Rottal-Inn	A35-A59	W	1	0	145076	2020-03-12T00:00:00.000Z	9277
2193	9	Bayern	LK Rottal-Inn	A35-A59	W	1	0	145077	2020-03-13T00:00:00.000Z	9277
2194	9	Bayern	LK Rottal-Inn	A35-A59	W	1	0	145078	2020-03-14T00:00:00.000Z	9277
2195	9	Bayern	LK Rottal-Inn	A35-A59	W	1	0	145079	2020-03-17T00:00:00.000Z	9277
2196	9	Bayern	LK Rottal-Inn	A35-A59	W	2	0	145080	2020-03-18T00:00:00.000Z	9277
2197	9	Bayern	LK Rottal-Inn	A35-A59	W	2	0	145081	2020-03-19T00:00:00.000Z	9277
2198	9	Bayern	LK Rottal-Inn	A60-A79	M	1	0	145082	2020-03-18T00:00:00.000Z	9277
2199	9	Bayern	LK Rottal-Inn	A60-A79	M	1	0	145083	2020-03-19T00:00:00.000Z	9277
2200	9	Bayern	LK Rottal-Inn	A60-A79	W	1	0	145084	2020-03-11T00:00:00.000Z	9277
2201	9	Bayern	LK Rottal-Inn	A60-A79	W	1	0	145085	2020-03-12T00:00:00.000Z	9277
2202	9	Bayern	LK Rottal-Inn	A60-A79	W	1	0	145086	2020-03-13T00:00:00.000Z	9277
2203	9	Bayern	LK Rottal-Inn	A60-A79	W	2	0	145087	2020-03-17T00:00:00.000Z	9277
2204	9	Bayern	LK Rottal-Inn	A60-A79	W	2	0	145088	2020-03-19T00:00:00.000Z	9277
2205	9	Bayern	LK Rottal-Inn	A80+	W	3	0	145089	2020-03-19T00:00:00.000Z	9277
2206	9	Bayern	LK Rottal-Inn	unbekannt	W	2	0	145090	2020-03-17T00:00:00.000Z	9277
2207	9	Bayern	LK Straubing-Bogen	A05-A14	W	1	0	145091	2020-03-15T00:00:00.000Z	9278
2208	9	Bayern	LK Straubing-Bogen	A05-A14	W	1	0	145092	2020-03-19T00:00:00.000Z	9278
2209	9	Bayern	LK Straubing-Bogen	A15-A34	W	1	0	145093	2020-03-13T00:00:00.000Z	9278
2210	9	Bayern	LK Straubing-Bogen	A15-A34	W	1	0	145094	2020-03-19T00:00:00.000Z	9278
2211	9	Bayern	LK Straubing-Bogen	A35-A59	M	3	0	145095	2020-03-17T00:00:00.000Z	9278
2212	9	Bayern	LK Straubing-Bogen	A35-A59	M	1	0	145096	2020-03-18T00:00:00.000Z	9278
2213	9	Bayern	LK Straubing-Bogen	A35-A59	M	4	0	145097	2020-03-19T00:00:00.000Z	9278
2214	9	Bayern	LK Straubing-Bogen	A35-A59	W	1	0	145098	2020-03-16T00:00:00.000Z	9278
2215	9	Bayern	LK Straubing-Bogen	A35-A59	W	1	0	145099	2020-03-17T00:00:00.000Z	9278
2216	9	Bayern	LK Straubing-Bogen	A35-A59	W	1	0	145100	2020-03-18T00:00:00.000Z	9278
2217	9	Bayern	LK Straubing-Bogen	A35-A59	W	1	0	145101	2020-03-19T00:00:00.000Z	9278
2218	9	Bayern	LK Straubing-Bogen	A60-A79	M	1	0	145102	2020-03-18T00:00:00.000Z	9278
2219	9	Bayern	LK Straubing-Bogen	A60-A79	W	1	0	145103	2020-03-09T00:00:00.000Z	9278
2220	9	Bayern	LK Straubing-Bogen	A80+	W	1	0	145104	2020-03-17T00:00:00.000Z	9278
2221	9	Bayern	LK Straubing-Bogen	A80+	W	1	0	145105	2020-03-18T00:00:00.000Z	9278
2222	9	Bayern	LK Dingolfing-Landau	A05-A14	W	1	0	145106	2020-03-18T00:00:00.000Z	9279
2223	9	Bayern	LK Dingolfing-Landau	A15-A34	M	1	0	145107	2020-03-15T00:00:00.000Z	9279
2224	9	Bayern	LK Dingolfing-Landau	A15-A34	W	1	0	145108	2020-03-13T00:00:00.000Z	9279
2225	9	Bayern	LK Dingolfing-Landau	A15-A34	W	1	0	145109	2020-03-18T00:00:00.000Z	9279
2226	9	Bayern	LK Dingolfing-Landau	A15-A34	W	1	0	145110	2020-03-19T00:00:00.000Z	9279
2227	9	Bayern	LK Dingolfing-Landau	A35-A59	M	1	0	145111	2020-03-09T00:00:00.000Z	9279
2228	9	Bayern	LK Dingolfing-Landau	A35-A59	M	2	0	145112	2020-03-10T00:00:00.000Z	9279
2229	9	Bayern	LK Dingolfing-Landau	A35-A59	M	2	0	145113	2020-03-11T00:00:00.000Z	9279
2230	9	Bayern	LK Dingolfing-Landau	A35-A59	M	2	0	145114	2020-03-14T00:00:00.000Z	9279
2231	9	Bayern	LK Dingolfing-Landau	A35-A59	M	1	0	145115	2020-03-15T00:00:00.000Z	9279
2232	9	Bayern	LK Dingolfing-Landau	A35-A59	M	1	0	145116	2020-03-17T00:00:00.000Z	9279
2233	9	Bayern	LK Dingolfing-Landau	A35-A59	M	1	0	145117	2020-03-18T00:00:00.000Z	9279
2234	9	Bayern	LK Dingolfing-Landau	A35-A59	M	1	0	145118	2020-03-19T00:00:00.000Z	9279
2235	9	Bayern	LK Dingolfing-Landau	A35-A59	W	1	0	145119	2020-03-15T00:00:00.000Z	9279
2236	9	Bayern	LK Dingolfing-Landau	A35-A59	W	1	0	145120	2020-03-17T00:00:00.000Z	9279
2237	9	Bayern	LK Dingolfing-Landau	A35-A59	W	1	0	145121	2020-03-19T00:00:00.000Z	9279
2238	9	Bayern	LK Dingolfing-Landau	A60-A79	M	1	0	145122	2020-03-12T00:00:00.000Z	9279
2239	9	Bayern	LK Dingolfing-Landau	A60-A79	M	1	0	145123	2020-03-19T00:00:00.000Z	9279
2240	9	Bayern	LK Dingolfing-Landau	A60-A79	W	1	0	145124	2020-03-12T00:00:00.000Z	9279
2241	9	Bayern	SK Amberg	A05-A14	M	1	0	145125	2020-03-16T00:00:00.000Z	9361
2242	9	Bayern	SK Amberg	A15-A34	M	1	0	145126	2020-03-13T00:00:00.000Z	9361
2243	9	Bayern	SK Regensburg	A05-A14	W	1	0	145127	2020-03-14T00:00:00.000Z	9362
2244	9	Bayern	SK Regensburg	A15-A34	M	1	0	145128	2020-03-17T00:00:00.000Z	9362
2245	9	Bayern	SK Regensburg	A35-A59	M	1	0	145129	2020-03-12T00:00:00.000Z	9362
2246	9	Bayern	SK Regensburg	A35-A59	M	1	0	145130	2020-03-19T00:00:00.000Z	9362
2247	9	Bayern	SK Regensburg	A35-A59	W	1	0	145131	2020-03-12T00:00:00.000Z	9362
2248	9	Bayern	SK Regensburg	A35-A59	W	1	0	145132	2020-03-14T00:00:00.000Z	9362
2249	9	Bayern	SK Regensburg	A60-A79	M	1	0	145133	2020-03-18T00:00:00.000Z	9362
2250	9	Bayern	SK Weiden i.d.OPf.	A15-A34	M	1	0	145134	2020-03-11T00:00:00.000Z	9363
2251	9	Bayern	SK Weiden i.d.OPf.	A15-A34	M	2	0	145135	2020-03-13T00:00:00.000Z	9363
2252	9	Bayern	SK Weiden i.d.OPf.	A15-A34	W	1	0	145136	2020-03-11T00:00:00.000Z	9363
2253	9	Bayern	SK Weiden i.d.OPf.	A35-A59	W	1	0	145137	2020-03-10T00:00:00.000Z	9363
2254	9	Bayern	SK Weiden i.d.OPf.	A35-A59	W	1	0	145138	2020-03-13T00:00:00.000Z	9363
2255	9	Bayern	SK Weiden i.d.OPf.	A35-A59	W	1	0	145139	2020-03-16T00:00:00.000Z	9363
2256	9	Bayern	LK Amberg-Sulzbach	A00-A04	M	1	0	145140	2020-03-16T00:00:00.000Z	9371
2257	9	Bayern	LK Amberg-Sulzbach	A05-A14	W	1	0	145141	2020-03-10T00:00:00.000Z	9371
2258	9	Bayern	LK Amberg-Sulzbach	A15-A34	M	1	0	145142	2020-03-17T00:00:00.000Z	9371
2259	9	Bayern	LK Amberg-Sulzbach	A15-A34	M	2	0	145143	2020-03-18T00:00:00.000Z	9371
2260	9	Bayern	LK Amberg-Sulzbach	A35-A59	M	1	0	145144	2020-03-10T00:00:00.000Z	9371
2261	9	Bayern	LK Amberg-Sulzbach	A35-A59	M	1	0	145145	2020-03-11T00:00:00.000Z	9371
2262	9	Bayern	LK Amberg-Sulzbach	A35-A59	M	3	0	145146	2020-03-13T00:00:00.000Z	9371
2263	9	Bayern	LK Amberg-Sulzbach	A35-A59	W	1	0	145147	2020-03-10T00:00:00.000Z	9371
2264	9	Bayern	LK Amberg-Sulzbach	A35-A59	W	1	0	145148	2020-03-15T00:00:00.000Z	9371
2265	9	Bayern	LK Amberg-Sulzbach	A35-A59	W	1	0	145149	2020-03-16T00:00:00.000Z	9371
2266	9	Bayern	LK Amberg-Sulzbach	A35-A59	W	1	0	145150	2020-03-17T00:00:00.000Z	9371
2267	9	Bayern	LK Amberg-Sulzbach	A35-A59	W	1	0	145151	2020-03-19T00:00:00.000Z	9371
2268	9	Bayern	LK Amberg-Sulzbach	A60-A79	M	1	0	145152	2020-03-15T00:00:00.000Z	9371
2269	9	Bayern	LK Amberg-Sulzbach	A60-A79	M	1	0	145153	2020-03-16T00:00:00.000Z	9371
2270	9	Bayern	LK Amberg-Sulzbach	A80+	W	1	0	145154	2020-03-16T00:00:00.000Z	9371
2271	9	Bayern	LK Cham	A05-A14	W	1	0	145155	2020-03-07T00:00:00.000Z	9372
2272	9	Bayern	LK Cham	A15-A34	M	3	0	145156	2020-03-06T00:00:00.000Z	9372
2273	9	Bayern	LK Cham	A15-A34	M	2	0	145157	2020-03-09T00:00:00.000Z	9372
2274	9	Bayern	LK Cham	A15-A34	W	1	0	145158	2020-03-04T00:00:00.000Z	9372
2275	9	Bayern	LK Cham	A15-A34	W	1	0	145159	2020-03-07T00:00:00.000Z	9372
2276	9	Bayern	LK Cham	A15-A34	W	1	0	145160	2020-03-17T00:00:00.000Z	9372
2277	9	Bayern	LK Cham	A35-A59	M	1	0	145161	2020-03-06T00:00:00.000Z	9372
2278	9	Bayern	LK Cham	A35-A59	M	3	0	145162	2020-03-09T00:00:00.000Z	9372
2279	9	Bayern	LK Cham	A35-A59	M	1	0	145163	2020-03-17T00:00:00.000Z	9372
2280	9	Bayern	LK Cham	A35-A59	W	2	0	145164	2020-03-06T00:00:00.000Z	9372
2281	9	Bayern	LK Cham	A35-A59	W	1	0	145165	2020-03-07T00:00:00.000Z	9372
2282	9	Bayern	LK Cham	A35-A59	W	2	0	145166	2020-03-09T00:00:00.000Z	9372
2283	9	Bayern	LK Cham	A60-A79	M	1	0	145167	2020-03-11T00:00:00.000Z	9372
2284	9	Bayern	LK Cham	A60-A79	M	1	0	145168	2020-03-18T00:00:00.000Z	9372
2285	9	Bayern	LK Cham	A60-A79	W	1	0	145169	2020-03-09T00:00:00.000Z	9372
2286	9	Bayern	LK Cham	A60-A79	W	1	0	145170	2020-03-14T00:00:00.000Z	9372
2287	9	Bayern	LK Cham	A80+	W	1	0	145171	2020-03-07T00:00:00.000Z	9372
2288	9	Bayern	LK Neumarkt i.d.OPf.	A15-A34	M	1	0	145172	2020-03-13T00:00:00.000Z	9373
2289	9	Bayern	LK Neumarkt i.d.OPf.	A15-A34	M	2	0	145173	2020-03-16T00:00:00.000Z	9373
2290	9	Bayern	LK Neumarkt i.d.OPf.	A15-A34	M	1	0	145174	2020-03-17T00:00:00.000Z	9373
2291	9	Bayern	LK Neumarkt i.d.OPf.	A15-A34	W	1	0	145175	2020-03-16T00:00:00.000Z	9373
2292	9	Bayern	LK Neumarkt i.d.OPf.	A35-A59	M	1	0	145176	2020-03-13T00:00:00.000Z	9373
2293	9	Bayern	LK Neumarkt i.d.OPf.	A35-A59	M	3	0	145177	2020-03-16T00:00:00.000Z	9373
2294	9	Bayern	LK Neumarkt i.d.OPf.	A35-A59	M	1	0	145178	2020-03-17T00:00:00.000Z	9373
2295	9	Bayern	LK Neumarkt i.d.OPf.	A35-A59	W	1	0	145179	2020-03-10T00:00:00.000Z	9373
2296	9	Bayern	LK Neumarkt i.d.OPf.	A35-A59	W	1	0	145180	2020-03-13T00:00:00.000Z	9373
2297	9	Bayern	LK Neumarkt i.d.OPf.	A60-A79	M	1	0	145181	2020-03-16T00:00:00.000Z	9373
2298	9	Bayern	LK Neumarkt i.d.OPf.	A60-A79	M	1	0	145182	2020-03-17T00:00:00.000Z	9373
2299	9	Bayern	LK Neumarkt i.d.OPf.	A60-A79	M	1	0	145183	2020-03-18T00:00:00.000Z	9373
2300	9	Bayern	LK Neumarkt i.d.OPf.	A60-A79	W	1	0	145184	2020-03-10T00:00:00.000Z	9373
2301	9	Bayern	LK Neumarkt i.d.OPf.	A60-A79	W	1	0	145185	2020-03-16T00:00:00.000Z	9373
2302	9	Bayern	LK Neumarkt i.d.OPf.	A60-A79	W	1	0	145186	2020-03-17T00:00:00.000Z	9373
2303	9	Bayern	LK Neustadt a.d.Waldnaab	A35-A59	M	1	0	145187	2020-03-13T00:00:00.000Z	9374
2304	9	Bayern	LK Neustadt a.d.Waldnaab	A35-A59	M	1	0	145188	2020-03-17T00:00:00.000Z	9374
2305	9	Bayern	LK Neustadt a.d.Waldnaab	A35-A59	M	1	0	145189	2020-03-19T00:00:00.000Z	9374
2306	9	Bayern	LK Regensburg	A05-A14	M	1	0	145190	2020-03-14T00:00:00.000Z	9375
2307	9	Bayern	LK Regensburg	A15-A34	M	2	0	145191	2020-03-14T00:00:00.000Z	9375
2308	9	Bayern	LK Regensburg	A15-A34	W	1	0	145192	2020-03-10T00:00:00.000Z	9375
2309	9	Bayern	LK Regensburg	A15-A34	W	1	0	145193	2020-03-16T00:00:00.000Z	9375
2310	9	Bayern	LK Regensburg	A15-A34	W	1	0	145194	2020-03-17T00:00:00.000Z	9375
2311	9	Bayern	LK Regensburg	A35-A59	M	2	0	145195	2020-03-09T00:00:00.000Z	9375
2312	9	Bayern	LK Regensburg	A35-A59	M	1	0	145196	2020-03-12T00:00:00.000Z	9375
2313	9	Bayern	LK Regensburg	A35-A59	W	1	0	145197	2020-03-12T00:00:00.000Z	9375
2314	9	Bayern	LK Regensburg	A35-A59	W	3	0	145198	2020-03-16T00:00:00.000Z	9375
2315	9	Bayern	LK Regensburg	A35-A59	W	1	0	145199	2020-03-17T00:00:00.000Z	9375
2316	9	Bayern	LK Tirschenreuth	A05-A14	M	1	0	145200	2020-03-14T00:00:00.000Z	9377
2317	9	Bayern	LK Tirschenreuth	A05-A14	W	1	0	145201	2020-03-16T00:00:00.000Z	9377
2318	9	Bayern	LK Tirschenreuth	A15-A34	M	1	0	145202	2020-03-16T00:00:00.000Z	9377
2319	9	Bayern	LK Tirschenreuth	A15-A34	M	2	0	145203	2020-03-17T00:00:00.000Z	9377
2320	9	Bayern	LK Tirschenreuth	A15-A34	W	1	0	145204	2020-03-13T00:00:00.000Z	9377
2321	9	Bayern	LK Tirschenreuth	A15-A34	W	1	0	145205	2020-03-14T00:00:00.000Z	9377
2322	9	Bayern	LK Tirschenreuth	A15-A34	W	3	0	145206	2020-03-16T00:00:00.000Z	9377
2323	9	Bayern	LK Tirschenreuth	A15-A34	W	2	0	145207	2020-03-17T00:00:00.000Z	9377
2324	9	Bayern	LK Tirschenreuth	A15-A34	W	1	0	145208	2020-03-18T00:00:00.000Z	9377
2325	9	Bayern	LK Tirschenreuth	A35-A59	M	1	0	145209	2020-03-11T00:00:00.000Z	9377
2326	9	Bayern	LK Tirschenreuth	A35-A59	M	1	0	145210	2020-03-14T00:00:00.000Z	9377
2327	9	Bayern	LK Tirschenreuth	A35-A59	M	2	0	145211	2020-03-17T00:00:00.000Z	9377
2328	9	Bayern	LK Tirschenreuth	A35-A59	W	1	0	145212	2020-03-11T00:00:00.000Z	9377
2329	9	Bayern	LK Tirschenreuth	A35-A59	W	1	0	145213	2020-03-12T00:00:00.000Z	9377
2330	9	Bayern	LK Tirschenreuth	A35-A59	W	1	0	145214	2020-03-13T00:00:00.000Z	9377
2331	9	Bayern	LK Tirschenreuth	A35-A59	W	3	0	145215	2020-03-16T00:00:00.000Z	9377
2332	9	Bayern	LK Tirschenreuth	A35-A59	W	2	0	145216	2020-03-17T00:00:00.000Z	9377
2333	9	Bayern	LK Tirschenreuth	A60-A79	M	1	0	145217	2020-03-13T00:00:00.000Z	9377
2334	9	Bayern	LK Tirschenreuth	A60-A79	M	4	0	145218	2020-03-14T00:00:00.000Z	9377
2335	9	Bayern	LK Tirschenreuth	A60-A79	M	2	0	145219	2020-03-17T00:00:00.000Z	9377
2336	9	Bayern	LK Tirschenreuth	A60-A79	W	1	0	145220	2020-03-12T00:00:00.000Z	9377
2337	9	Bayern	LK Tirschenreuth	A60-A79	W	1	0	145221	2020-03-14T00:00:00.000Z	9377
2338	9	Bayern	LK Tirschenreuth	A60-A79	W	3	0	145222	2020-03-16T00:00:00.000Z	9377
2339	9	Bayern	LK Tirschenreuth	A60-A79	W	1	0	145223	2020-03-17T00:00:00.000Z	9377
2340	9	Bayern	LK Tirschenreuth	A60-A79	W	2	0	145224	2020-03-18T00:00:00.000Z	9377
2341	9	Bayern	LK Tirschenreuth	A80+	M	1	0	145225	2020-03-10T00:00:00.000Z	9377
2342	9	Bayern	LK Tirschenreuth	A80+	M	1	0	145226	2020-03-13T00:00:00.000Z	9377
2343	9	Bayern	LK Tirschenreuth	A80+	M	1	0	145227	2020-03-17T00:00:00.000Z	9377
2344	9	Bayern	LK Tirschenreuth	A80+	M	1	0	145228	2020-03-18T00:00:00.000Z	9377
2345	9	Bayern	SK Bamberg	A15-A34	M	1	0	145229	2020-03-14T00:00:00.000Z	9461
2346	9	Bayern	SK Bamberg	A60-A79	W	1	0	145230	2020-03-15T00:00:00.000Z	9461
2347	9	Bayern	SK Bayreuth	A35-A59	M	1	0	145231	2020-03-18T00:00:00.000Z	9462
2348	9	Bayern	SK Hof	A15-A34	M	1	0	145232	2020-03-17T00:00:00.000Z	9464
2349	9	Bayern	SK Hof	A15-A34	M	1	0	145233	2020-03-18T00:00:00.000Z	9464
2350	9	Bayern	SK Hof	A15-A34	W	1	0	145234	2020-03-18T00:00:00.000Z	9464
2351	9	Bayern	SK Hof	A35-A59	M	1	0	145235	2020-03-15T00:00:00.000Z	9464
2352	9	Bayern	SK Hof	A35-A59	M	1	0	145236	2020-03-18T00:00:00.000Z	9464
2353	9	Bayern	SK Hof	A35-A59	W	1	0	145237	2020-03-07T00:00:00.000Z	9464
2354	9	Bayern	SK Hof	A35-A59	W	1	0	145238	2020-03-15T00:00:00.000Z	9464
2355	9	Bayern	SK Hof	A35-A59	W	1	0	145239	2020-03-16T00:00:00.000Z	9464
2356	9	Bayern	LK Bamberg	A05-A14	M	1	0	145240	2020-03-13T00:00:00.000Z	9471
2357	9	Bayern	LK Bamberg	A15-A34	M	1	0	145241	2020-03-14T00:00:00.000Z	9471
2358	9	Bayern	LK Bamberg	A15-A34	W	1	0	145242	2020-03-13T00:00:00.000Z	9471
2359	9	Bayern	LK Bamberg	A15-A34	W	1	0	145243	2020-03-14T00:00:00.000Z	9471
2360	9	Bayern	LK Bamberg	A15-A34	W	1	0	145244	2020-03-15T00:00:00.000Z	9471
2361	9	Bayern	LK Bamberg	A35-A59	M	1	0	145245	2020-03-13T00:00:00.000Z	9471
2362	9	Bayern	LK Bamberg	A35-A59	M	1	0	145246	2020-03-14T00:00:00.000Z	9471
2363	9	Bayern	LK Bamberg	A60-A79	W	1	0	145247	2020-03-13T00:00:00.000Z	9471
2364	9	Bayern	LK Bayreuth	A15-A34	M	1	0	145248	2020-03-10T00:00:00.000Z	9472
2365	9	Bayern	LK Bayreuth	A15-A34	W	1	0	145249	2020-03-10T00:00:00.000Z	9472
2366	9	Bayern	LK Bayreuth	A35-A59	M	1	0	145250	2020-03-10T00:00:00.000Z	9472
